년,월,일,시,SO2,NO2,CO,O3,PM10
2014,6,25,1,0.002,0.038,0.9,0.003,42
2014,6,25,2,0.004,0.036,0.9,0.003,45
2014,6,25,3,0.004,0.033,0.9,0.003,45
2014,6,25,4,0.005,0.03,0.9,0.004,43
2014,6,25,5,0.005,0.029,0.9,0.003,44
2014,6,25,6,0.005,0.026,0.8,0.006,43
2014,6,25,7,0.005,0.027,0.8,0.012,47
2014,6,25,8,0.006,0.031,0.9,0.008,53
2014,6,25,9,0.006,0.021,0.8,0.03,69
2014,6,25,10,0.005,0.02,0.7,0.038,60
2014,6,25,11,0.005,0.021,0.7,0.044,53
2014,6,25,12,0.005,0.021,0.7,0.049,46
2014,6,25,13,0.004,0.018,0.6,0.059,40
2014,6,25,14,0.003,0.017,0.6,0.066,36
2014,6,25,15,0.004,0.019,0.6,0.075,36
2014,6,25,16,0.004,0.023,0.7,0.076,43
2014,6,25,17,0.005,0.027,0.8,0.091,58
2014,6,25,18,0.006,0.027,0.8,0.088,77
2014,6,25,19,0.006,0.027,0.8,0.069,70
2014,6,25,20,0.006,0.027,0.7,0.061,61
2014,6,25,21,0.006,0.026,0.7,0.049,53
2014,6,25,22,0.005,0.026,0.7,0.038,49
2014,6,25,23,0.006,0.031,0.8,0.027,55
2014,6,25,24,0.005,0.03,0.8,0.021,54
2014,6,26,1,0.006,0.025,0.8,0.025,49
2014,6,26,2,0.005,0.016,0.7,0.032,43
2014,6,26,3,0.005,0.013,0.7,0.034,46
2014,6,26,4,0.004,0.01,0.6,0.039,37
2014,6,26,5,0.004,0.016,0.7,0.026,47
2014,6,26,6,0.004,0.019,0.7,0.015,44
2014,6,26,7,0.004,0.022,0.7,0.013,60
2014,6,26,8,0.004,0.027,0.8,0.009,61
2014,6,26,9,0.006,0.029,0.8,0.012,62
2014,6,26,10,0.005,0.027,0.8,0.021,54
2014,6,26,11,0.005,0.024,0.7,0.035,47
2014,6,26,12,0.007,0.027,0.7,0.037,47
2014,6,26,13,0.006,0.022,0.7,0.053,43
2014,6,26,14,0.008,0.022,0.7,0.068,43
2014,6,26,15,0.011,0.021,0.7,0.099,59
2014,6,26,16,0.008,0.02,0.7,0.113,70
2014,6,26,17,0.008,0.019,0.7,0.112,75
2014,6,26,18,0.007,0.023,0.7,0.081,68
2014,6,26,19,0.005,0.024,0.6,0.058,49
2014,6,26,20,0.004,0.025,0.6,0.045,42
2014,6,26,21,0.004,0.026,0.7,0.034,49
2014,6,26,22,0.004,0.025,0.8,0.029,47
2014,6,26,23,0.005,0.025,0.7,0.024,45
2014,6,26,24,0.003,0.022,0.6,0.029,41
2014,6,27,1,0.004,0.026,0.7,0.022,40
2014,6,27,2,0.003,0.023,0.7,0.021,46
2014,6,27,3,0.003,0.016,0.6,0.028,37
2014,6,27,4,0.003,0.011,0.6,0.035,26
2014,6,27,5,0.002,0.011,0.5,0.032,25
2014,6,27,6,0.002,0.017,0.6,0.021,30
2014,6,27,7,0.002,0.025,0.7,0.008,35
2014,6,27,8,0.003,0.026,0.7,0.01,40
2014,6,27,9,0.003,0.026,0.7,0.015,40
2014,6,27,12,0.003,0.022,0.6,0.037,35
2014,6,27,13,0.003,0.023,0.7,0.045,39
2014,6,27,14,0.003,0.021,0.6,0.058,42
2014,6,27,15,0.002,0.02,0.6,0.076,45
2014,6,27,16,0.003,0.021,0.6,0.076,46
2014,6,27,17,0.003,0.023,0.6,0.065,48
2014,6,27,18,0.003,0.025,0.6,0.042,46
2014,6,27,19,0.003,0.024,0.6,0.029,44
2014,6,27,20,0.003,0.02,0.6,0.028,50
2014,6,27,21,0.002,0.017,0.5,0.036,37
2014,6,27,22,0.002,0.021,0.6,0.03,33
2014,6,27,23,0.003,0.02,0.6,0.03,36
2014,6,27,24,0.003,0.018,0.6,0.032,35
2014,6,28,1,0.002,0.013,0.6,0.051,40
2014,6,28,2,0.002,0.01,0.6,0.064,38
2014,6,28,4,0.003,0.009,0.6,0.064,37
2014,6,28,5,0.002,0.009,0.6,0.059,35
2014,6,28,6,0.002,0.01,0.6,0.063,39
2014,6,28,7,0.002,0.015,0.6,0.06,36
2014,6,28,8,0.002,0.02,0.7,0.053,40
2014,6,28,9,0.003,0.021,0.6,0.053,53
2014,6,28,10,0.003,0.019,0.6,0.057,49
2014,6,28,11,0.002,0.023,0.6,0.051,43
2014,6,28,12,0.002,0.022,0.6,0.056,50
2014,6,28,13,0.002,0.017,0.6,0.066,38
2014,6,28,14,0.003,0.017,0.6,0.072,36
2014,6,28,15,0.002,0.016,0.5,0.067,43
2014,6,28,16,0.003,0.014,0.5,0.068,39
2014,6,28,17,0.002,0.014,0.5,0.063,43
2014,6,28,18,0.003,0.014,0.4,0.056,28
2014,6,28,19,0.006,0.014,0.6,0.071,42
2014,6,28,20,0.005,0.014,0.6,0.07,53
2014,6,28,21,0.004,0.013,0.6,0.066,50
2014,6,28,22,0.004,0.014,0.6,0.062,47
2014,6,28,23,0.004,0.014,0.6,0.056,39
2014,6,28,24,0.004,0.014,0.6,0.052,33
2014,6,29,1,0.004,0.012,0.6,0.053,33
2014,6,29,2,0.004,0.01,0.6,0.054,24
2014,6,29,3,0.003,0.01,0.6,0.055,27
2014,6,29,4,0.003,0.009,0.6,0.054,30
2014,6,29,5,0.004,0.01,0.6,0.051,28
2014,6,29,6,0.003,0.01,0.6,0.051,30
2014,6,29,7,0.003,0.011,0.6,0.052,30
2014,6,29,8,0.003,0.016,0.6,0.048,31
2014,6,29,9,0.003,0.015,0.6,0.049,25
2014,6,29,10,0.003,0.014,0.6,0.054,27
2014,6,29,11,0.002,0.013,0.6,0.058,26
2014,6,29,12,0.002,0.013,0.6,0.061,24
2014,6,29,13,0.003,0.015,0.6,0.058,38
2014,6,29,14,0.002,0.013,0.6,0.069,41
2014,6,29,15,0.002,0.012,0.6,0.075,36
2014,6,29,16,0.002,0.012,0.6,0.081,33
2014,6,29,17,0.002,0.013,0.6,0.086,28
2014,6,29,18,0.002,0.017,0.6,0.084,35
2014,6,29,19,0.002,0.02,0.7,0.082,38
2014,6,29,20,0.003,0.025,0.7,0.069,40
2014,6,29,21,0.003,0.025,0.7,0.052,31
2014,6,29,22,0.004,0.028,0.7,0.04,35
2014,6,29,23,0.004,0.032,0.8,0.028,41
2014,6,29,24,0.004,0.031,0.8,0.021,42
2014,6,30,1,0.004,0.028,0.8,0.022,37
2014,6,30,2,0.002,0.034,0.9,0.013,32
2014,6,30,3,0.001,0.036,0.9,0.006,39
2014,6,30,4,0.002,0.031,0.8,0.009,32
2014,6,30,5,0.001,0.027,0.7,0.013,29
2014,6,30,6,0.001,0.024,0.7,0.016,32
2014,6,30,7,0.003,0.03,0.8,0.009,31
2014,6,30,8,0.004,0.028,0.8,0.015,31
2014,6,30,9,0.004,0.028,0.8,0.022,29
2014,6,30,10,0.002,0.029,0.8,0.027,30
2014,6,30,11,0.002,0.029,0.8,0.031,23
2014,6,30,12,0.002,0.024,0.7,0.05,37
2014,6,30,13,0.001,0.026,0.7,0.059,48
2014,6,30,14,0.003,0.021,0.7,0.099,53
2014,6,30,15,0.003,0.02,0.7,0.104,60
2014,6,30,16,0.002,0.021,0.6,0.086,46
2014,6,30,17,0.004,0.023,0.7,0.074,39
2014,6,30,18,0.002,0.021,0.7,0.071,41
2014,6,30,19,0.001,0.02,0.6,0.064,36
2014,6,30,20,0.001,0.023,0.6,0.055,29
2014,6,30,21,0.001,0.025,0.6,0.045,27
2014,6,30,22,0.001,0.033,0.7,0.031,31
2014,6,30,23,0.001,0.033,0.7,0.02,40
2014,6,30,24,0.001,0.027,0.7,0.027,34
2014,7,1,1,0.001,0.033,0.8,0.016,43
2014,7,1,2,0.004,0.023,0.8,0.026,41
2014,7,1,3,0.004,0.022,0.8,0.025,42
2014,7,1,4,0.005,0.018,0.7,0.027,37
2014,7,1,5,0.004,0.023,0.7,0.02,36
2014,7,1,6,0.004,0.029,0.7,0.005,37
2014,7,1,7,0.004,0.027,0.7,0.008,33
2014,7,1,8,0.005,0.03,0.8,0.009,37
2014,7,1,9,0.005,0.027,0.8,0.019,42
2014,7,1,12,0.004,0.023,0.7,0.054,40
2014,7,1,13,0.003,0.017,0.6,0.075,31
2014,7,1,14,0.004,0.017,0.6,0.085,33
2014,7,1,15,0.003,0.02,0.6,0.096,41
2014,7,1,16,0.004,0.023,0.7,0.101,44
2014,7,1,17,0.005,0.028,0.8,0.109,47
2014,7,1,18,0.006,0.028,0.8,0.125,73
2014,7,1,19,0.008,0.028,0.8,0.119,78
2014,7,1,20,0.008,0.03,0.8,0.102,82
2014,7,1,21,0.006,0.025,0.7,0.099,76
2014,7,1,22,0.007,0.033,0.8,0.061,75
2014,7,1,23,0.011,0.032,0.9,0.038,47
2014,7,1,24,0.01,0.042,0.9,0.023,38
2014,7,2,1,0.009,0.04,0.8,0.019,37
2014,7,2,2,0.009,0.022,0.7,0.035,46
2014,7,2,3,0.009,0.015,0.6,0.042,35
2014,7,2,4,0.008,0.014,0.7,0.045,39
2014,7,2,5,0.011,0.014,1.1,0.044,55
2014,7,2,6,0.011,0.016,0.9,0.039,64
2014,7,2,7,0.01,0.025,0.8,0.02,71
2014,7,2,8,0.009,0.026,0.8,0.016,67
2014,7,2,9,0.008,0.028,0.9,0.03,71
2014,7,2,10,0.006,0.025,0.9,0.047,99
2014,7,2,12,0.003,0.013,0.7,0.048,55
2014,7,2,13,0.002,0.012,0.6,0.057,53
2014,7,2,14,0.003,0.013,0.7,0.062,68
2014,7,2,15,0.002,0.016,0.7,0.067,75
2014,7,2,16,0.002,0.017,0.7,0.065,74
2014,7,2,17,0.002,0.019,0.7,0.062,61
2014,7,2,18,0.002,0.023,0.8,0.057,84
2014,7,2,19,0.002,0.021,0.8,0.044,99
2014,7,2,20,0.003,0.03,0.8,0.037,53
2014,7,2,21,0.003,0.021,0.8,0.024,102
2014,7,2,22,0.002,0.019,0.8,0.024,117
2014,7,2,23,0.003,0.018,0.7,0.023,44
2014,7,2,24,0.002,0.016,0.7,0.017,16
2014,7,5,17,0.002,0.033,0.7,0.032,42
2014,7,5,18,0.003,0.04,0.7,0.02,41
2014,7,5,19,0.003,0.044,0.7,0.016,42
2014,7,5,20,0.003,0.046,0.7,0.008,33
2014,7,5,21,0.003,0.043,0.7,0.006,32
2014,7,5,22,0.003,0.038,0.7,0.006,37
2014,7,5,23,0.002,0.027,0.7,0.011,33
2014,7,5,24,0.002,0.034,0.7,0.007,33
2014,7,6,1,0.003,0.034,0.7,0.005,29
2014,7,6,2,0.003,0.039,0.8,0.003,30
2014,7,6,3,0.004,0.041,0.8,0.003,31
2014,7,6,4,0.004,0.032,0.7,0.003,34
2014,7,6,5,0.003,0.021,0.6,0.005,28
2014,7,6,6,0.003,0.019,0.6,0.007,27
2014,7,6,7,0.003,0.016,0.6,0.007,26
2014,7,6,12,0.003,0.011,0.5,0.031,23
2014,7,6,13,0.002,0.011,0.5,0.035,22
2014,7,6,14,0.003,0.01,0.5,0.038,33
2014,7,6,15,0.002,0.011,0.4,0.044,26
2014,7,6,16,0.002,0.013,0.4,0.038,32
2014,7,6,17,0.003,0.012,0.4,0.038,21
2014,7,6,18,0.003,0.012,0.5,0.038,20
2014,7,6,19,0.003,0.013,0.5,0.035,25
2014,7,6,20,0.003,0.015,0.5,0.029,22
2014,7,6,21,0.002,0.015,0.5,0.023,27
2014,7,6,22,0.003,0.015,0.5,0.018,21
2014,7,6,23,0.003,0.012,0.5,0.017,14
2014,7,6,24,0.003,0.021,0.6,0.009,17
2014,7,7,1,0.003,0.025,0.6,0.006,26
2014,7,7,2,0.002,0.02,0.6,0.008,30
2014,7,7,3,0.001,0.02,0.6,0.008,25
2014,7,7,4,0.001,0.019,0.6,0.007,28
2014,7,7,5,0.001,0.017,0.5,0.007,27
2014,7,7,6,0.001,0.019,0.6,0.006,22
2014,7,7,7,0.001,0.021,0.6,0.004,24
2014,7,7,18,0.002,0.023,0.5,0.104,37
2014,7,7,19,0.003,0.025,0.6,0.096,63
2014,7,7,20,0.002,0.027,0.6,0.068,52
2014,7,7,21,0.002,0.027,0.6,0.051,40
2014,7,7,22,0.002,0.021,0.6,0.072,48
2014,7,7,23,0.003,0.035,0.7,0.056,47
2014,7,7,24,0.003,0.041,0.7,0.027,53
2014,7,8,1,0.003,0.03,0.7,0.041,41
2014,7,8,2,0.004,0.024,0.7,0.05,39
2014,7,8,3,0.005,0.022,0.7,0.046,33
2014,7,8,4,0.005,0.018,0.7,0.043,36
2014,7,8,5,0.005,0.017,0.7,0.042,30
2014,7,8,6,0.005,0.017,0.7,0.038,32
2014,7,8,7,0.005,0.025,0.7,0.031,31
2014,7,8,8,0.005,0.034,0.7,0.012,41
2014,7,8,9,0.005,0.032,0.7,0.019,30
2014,7,8,10,0.005,0.023,0.7,0.019,24
2014,7,8,11,0.004,0.023,0.7,0.018,21
2014,7,8,12,0.004,0.024,0.7,0.023,20
2014,7,8,13,0.004,0.021,0.7,0.028,25
2014,7,8,14,0.005,0.017,0.6,0.038,21
2014,7,8,15,0.005,0.026,0.7,0.03,29
2014,7,8,16,0.004,0.029,0.8,0.044,43
2014,7,8,17,0.004,0.023,0.8,0.064,43
2014,7,8,18,0.004,0.026,0.8,0.059,35
2014,7,8,19,0.004,0.023,0.7,0.057,32
2014,7,8,20,0.004,0.023,0.6,0.051,29
2014,7,8,21,0.004,0.024,0.7,0.036,22
2014,7,8,22,0.004,0.03,0.7,0.025,28
2014,7,8,23,0.004,0.031,0.7,0.018,29
2014,7,8,24,0.004,0.033,0.7,0.017,35
2014,7,9,1,0.004,0.031,0.7,0.018,37
2014,7,9,2,0.003,0.033,0.8,0.009,32
2014,7,9,3,0.002,0.025,0.8,0.014,32
2014,7,9,4,0.002,0.021,0.7,0.014,19
2014,7,9,5,0.002,0.021,0.7,0.01,27
2014,7,9,6,0.003,0.017,0.7,0.013,20
2014,7,9,7,0.003,0.02,0.7,0.011,22
2014,7,9,8,0.003,0.022,0.7,0.011,27
2014,7,9,9,0.003,0.021,0.7,0.016,24
2014,7,9,10,0.003,0.022,0.7,0.014,25
2014,7,9,11,0.003,0.016,0.7,0.024,19
2014,7,9,12,0.003,0.014,0.6,0.033,21
2014,7,9,13,0.002,0.012,0.5,0.048,26
2014,7,9,14,0.002,0.014,0.6,0.058,22
2014,7,9,15,0.002,0.019,0.6,0.027,44
2014,7,9,16,0.003,0.023,0.7,0.008,28
2014,7,9,17,0.003,0.02,0.6,0.009,14
2014,7,9,18,0.003,0.02,0.6,0.007,19
2014,7,9,19,0.003,0.017,0.6,0.008,16
2014,7,9,20,0.003,0.018,0.5,0.008,11
2014,7,9,21,0.002,0.014,0.5,0.011,19
2014,7,9,22,0.003,0.016,0.5,0.009,15
2014,7,9,23,0.003,0.016,0.5,0.007,14
2014,7,9,24,0.003,0.014,0.5,0.009,12
2014,7,10,1,0.003,0.01,0.5,0.015,10
2014,7,10,2,0.002,0.011,0.5,0.013,13
2014,7,10,3,0.002,0.012,0.5,0.009,15
2014,7,10,4,0.002,0.011,0.5,0.01,11
2014,7,10,5,0.002,0.014,0.5,0.005,14
2014,7,10,6,0.003,0.013,0.5,0.004,17
2014,7,10,7,0.003,0.015,0.5,0.006,13
2014,7,10,8,0.003,0.015,0.6,0.008,15
2014,7,10,9,0.002,0.015,0.6,0.018,12
2014,7,10,10,0.002,0.015,0.6,0.025,18
2014,7,10,11,0.002,0.016,0.6,0.033,23
2014,7,10,12,0.002,0.014,0.7,0.049,43
2014,7,10,13,0.003,0.014,0.7,0.068,51
2014,7,10,14,0.003,0.012,0.6,0.07,42
2014,7,10,15,0.002,0.016,0.6,0.062,58
2014,7,10,16,0.002,0.014,0.6,0.063,55
2014,7,10,17,0.002,0.013,0.6,0.058,66
2014,7,10,18,0.002,0.01,0.6,0.064,62
2014,7,10,19,0.002,0.012,0.5,0.058,47
2014,7,10,20,0.002,0.014,0.4,0.055,46
2014,7,10,21,0.002,0.015,0.4,0.053,37
2014,7,10,22,0.003,0.022,0.4,0.04,28
2014,7,10,23,0.003,0.022,0.5,0.037,32
2014,7,10,24,0.003,0.022,0.5,0.039,32
2014,7,11,1,0.003,0.017,0.5,0.049,29
2014,7,11,2,0.006,0.014,0.9,0.071,31
2014,7,11,3,0.005,0.014,1.2,0.071,62
2014,7,11,4,0.003,0.012,1.3,0.075,69
2014,7,11,5,0.002,0.011,1.3,0.078,61
2014,7,11,6,0.003,0.012,1.3,0.077,61
2014,7,11,7,0.002,0.016,1.3,0.072,74
2014,7,11,9,0.004,0.03,1.3,0.052,68
2014,7,11,10,0.003,0.027,1.1,0.059,63
2014,7,11,11,0.003,0.019,0.8,0.063,45
2014,7,11,12,0.003,0.018,0.7,0.067,42
2014,7,11,13,0.003,0.015,0.6,0.078,45
2014,7,11,14,0.004,0.013,0.4,0.07,40
2014,7,11,15,0.004,0.016,0.6,0.078,58
2014,7,11,19,0.004,0.021,0.8,0.076,83
2014,7,11,20,0.003,0.019,0.8,0.078,87
2014,7,11,22,0.003,0.018,0.8,0.078,93
2014,7,11,23,0.003,0.016,0.8,0.077,89
2014,7,11,24,0.003,0.014,0.7,0.078,67
2014,7,12,1,0.003,0.017,0.8,0.068,61
2014,7,12,2,0.005,0.013,0.7,0.075,68
2014,7,12,3,0.005,0.012,0.8,0.076,71
2014,7,12,4,0.005,0.013,0.8,0.068,87
2014,7,12,5,0.005,0.01,0.8,0.073,85
2014,7,12,6,0.005,0.012,0.8,0.068,75
2014,7,12,7,0.004,0.015,0.8,0.064,66
2014,7,12,8,0.004,0.017,0.8,0.063,75
2014,7,12,9,0.004,0.021,0.9,0.059,82
2014,7,12,12,0.005,0.016,0.8,0.073,83
2014,7,12,13,0.004,0.018,0.8,0.072,82
2014,7,12,14,0.005,0.019,0.8,0.076,82
2014,7,12,15,0.005,0.019,0.8,0.083,93
2014,7,12,16,0.004,0.015,0.7,0.086,84
2014,7,12,17,0.004,0.021,0.8,0.082,77
2014,7,12,18,0.005,0.022,0.8,0.074,75
2014,7,12,19,0.004,0.024,0.8,0.059,72
2014,7,12,20,0.005,0.026,0.8,0.047,64
2014,7,12,21,0.004,0.026,0.8,0.038,49
2014,7,12,22,0.005,0.025,0.8,0.029,66
2014,7,12,23,0.004,0.018,0.7,0.035,61
2014,7,12,24,0.005,0.016,0.7,0.043,49
2014,7,13,1,0.004,0.013,0.7,0.048,45
2014,7,13,2,0.005,0.015,0.7,0.032,47
2014,7,13,3,0.004,0.012,0.7,0.038,56
2014,7,13,4,0.004,0.011,0.7,0.041,46
2014,7,13,5,0.004,0.012,0.7,0.029,47
2014,7,13,6,0.004,0.016,0.7,0.023,56
2014,7,13,7,0.004,0.022,0.8,0.015,65
2014,7,13,8,0.004,0.022,0.8,0.014,63
2014,7,13,9,0.005,0.016,0.7,0.034,67
2014,7,13,10,0.005,0.016,0.7,0.043,55
2014,7,13,11,0.005,0.016,0.7,0.051,61
2014,7,13,12,0.005,0.016,0.7,0.065,51
2014,7,13,13,0.005,0.014,0.7,0.08,61
2014,7,13,14,0.004,0.012,0.7,0.085,62
2014,7,13,15,0.004,0.011,0.6,0.078,62
2014,7,13,16,0.004,0.012,0.6,0.07,55
2014,7,13,17,0.004,0.011,0.6,0.062,55
2014,7,13,18,0.004,0.012,0.6,0.055,49
2014,7,13,19,0.004,0.011,0.6,0.054,57
2014,7,13,20,0.004,0.013,0.7,0.053,61
2014,7,13,21,0.005,0.012,0.7,0.052,68
2014,7,13,22,0.004,0.012,0.7,0.051,77
2014,7,13,23,0.004,0.013,0.7,0.046,79
2014,7,13,24,0.004,0.012,0.7,0.05,68
2014,7,14,1,0.004,0.011,0.7,0.049,74
2014,7,14,2,0.003,0.01,0.7,0.048,69
2014,7,14,3,0.003,0.009,0.8,0.054,75
2014,7,14,5,0.004,0.009,0.7,0.052,85
2014,7,14,6,0.003,0.01,0.7,0.045,79
2014,7,14,7,0.003,0.013,0.8,0.046,70
2014,7,14,8,0.004,0.017,0.7,0.045,63
2014,7,14,9,0.003,0.02,0.7,0.043,61
2014,7,14,10,0.004,0.019,0.7,0.046,78
2014,7,14,11,0.004,0.02,0.8,0.052,83
2014,7,14,12,0.003,0.016,0.7,0.074,79
2014,7,14,13,0.004,0.015,0.7,0.087,76
2014,7,14,14,0.004,0.014,0.7,0.103,73
2014,7,14,15,0.003,0.014,0.7,0.11,73
2014,7,14,16,0.003,0.014,0.7,0.104,86
2014,7,14,17,0.004,0.015,0.7,0.095,88
2014,7,14,18,0.004,0.017,0.8,0.082,86
2014,7,14,19,0.004,0.016,0.8,0.074,78
2014,7,14,20,0.004,0.023,0.9,0.06,84
2014,7,14,21,0.004,0.023,0.8,0.049,83
2014,7,14,22,0.004,0.024,0.9,0.044,88
2014,7,14,23,0.004,0.02,0.9,0.04,95
2014,7,14,24,0.004,0.018,0.8,0.039,81
2014,7,15,1,0.004,0.014,0.7,0.044,82
2014,7,15,2,0.004,0.011,0.7,0.052,80
2014,7,15,3,0.003,0.009,0.8,0.059,103
2014,7,15,4,0.004,0.011,0.8,0.05,104
2014,7,15,5,0.004,0.01,0.8,0.048,88
2014,7,15,6,0.003,0.015,0.8,0.039,93
2014,7,15,7,0.003,0.023,0.8,0.019,89
2014,7,15,8,0.004,0.021,0.8,0.022,88
2014,7,15,9,0.004,0.027,0.8,0.023,106
2014,7,15,10,0.004,0.025,0.8,0.035,96
2014,7,15,11,0.004,0.022,0.8,0.051,93
2014,7,15,12,0.004,0.02,0.8,0.06,89
2014,7,15,13,0.004,0.022,0.8,0.068,102
2014,7,15,14,0.004,0.02,0.8,0.078,103
2014,7,15,15,0.004,0.015,0.7,0.095,77
2014,7,15,16,0.003,0.016,0.7,0.102,74
2014,7,15,17,0.004,0.016,0.7,0.101,76
2014,7,15,18,0.004,0.016,0.7,0.101,70
2014,7,15,19,0.003,0.018,0.7,0.089,80
2014,7,15,20,0.004,0.03,1,0.073,106
2014,7,15,21,0.005,0.027,0.8,0.054,109
2014,7,15,22,0.004,0.022,0.7,0.049,78
2014,7,15,23,0.004,0.018,0.8,0.053,100
2014,7,15,24,0.003,0.025,0.7,0.032,77
2014,7,16,1,0.004,0.018,0.7,0.039,45
2014,7,16,2,0.002,0.019,0.8,0.031,50
2014,7,16,3,0.002,0.018,0.8,0.028,53
2014,7,16,4,0.003,0.017,0.8,0.022,61
2014,7,16,5,0.002,0.018,0.8,0.019,73
2014,7,16,6,0.002,0.017,0.8,0.026,73
2014,7,16,7,0.003,0.017,0.8,0.03,71
2014,7,16,8,0.002,0.021,0.7,0.032,59
2014,7,16,9,0.002,0.018,0.7,0.036,41
2014,7,16,10,0.002,0.019,0.7,0.035,32
2014,7,16,11,0.003,0.021,0.7,0.036,43
2014,7,16,12,0.002,0.021,0.7,0.039,49
2014,7,16,13,0.003,0.023,0.7,0.048,49
2014,7,16,15,0.002,0.019,0.7,0.071,67
2014,7,16,16,0.002,0.025,0.7,0.08,56
2014,7,16,17,0.002,0.025,0.7,0.085,56
2014,7,16,18,0.002,0.024,0.7,0.092,59
2014,7,16,19,0.002,0.024,0.6,0.081,46
2014,7,16,20,0.003,0.025,0.6,0.066,41
2014,7,16,21,0.004,0.03,0.9,0.044,55
2014,7,16,22,0.004,0.035,0.7,0.023,57
2014,7,16,23,0.004,0.028,0.6,0.023,30
2014,7,16,24,0.003,0.021,0.6,0.029,23
2014,7,17,1,0.003,0.015,0.6,0.033,20
2014,7,17,2,0.003,0.014,0.5,0.035,19
2014,7,17,3,0.004,0.014,0.6,0.031,17
2014,7,17,4,0.004,0.014,0.5,0.03,22
2014,7,17,5,0.004,0.012,0.5,0.035,11
2014,7,17,6,0.003,0.013,0.6,0.032,16
2014,7,17,7,0.004,0.017,0.6,0.024,15
2014,7,17,8,0.004,0.017,0.6,0.026,13
2014,7,17,9,0.004,0.021,0.7,0.025,20
2014,7,17,10,0.004,0.019,0.7,0.031,24
2014,7,17,11,0.004,0.02,0.6,0.035,26
2014,7,17,12,0.003,0.02,0.6,0.042,36
2014,7,17,13,0.004,0.021,0.6,0.039,33
2014,7,17,14,0.004,0.02,0.6,0.037,27
2014,7,17,15,0.004,0.017,0.5,0.042,25
2014,7,17,16,0.004,0.015,0.6,0.051,19
2014,7,17,17,0.004,0.019,0.6,0.05,44
2014,7,17,18,0.004,0.019,0.6,0.044,42
2014,7,17,19,0.003,0.017,0.6,0.032,38
2014,7,17,20,0.004,0.016,0.5,0.032,19
2014,7,17,21,0.004,0.02,0.6,0.022,25
2014,7,17,22,0.004,0.022,0.6,0.016,20
2014,7,17,23,0.004,0.021,0.6,0.014,16
2014,7,17,24,0.004,0.019,0.7,0.014,18
2014,7,18,1,0.004,0.02,0.8,0.012,27
2014,7,18,2,0.003,0.016,0.7,0.018,11
2014,7,18,3,0.003,0.014,0.6,0.018,13
2014,7,18,4,0.003,0.014,0.6,0.016,13
2014,7,18,5,0.003,0.013,0.5,0.017,13
2014,7,18,6,0.002,0.014,0.4,0.013,10
2014,7,18,7,0.003,0.017,0.4,0.015,7
2014,7,18,8,0.003,0.024,0.5,0.013,5
2014,7,18,9,0.003,0.027,0.5,0.01,5
2014,7,18,10,0.003,0.026,0.6,0.015,7
2014,7,18,11,0.003,0.019,0.5,0.029,4
2014,7,18,12,0.003,0.018,0.5,0.037,18
2014,7,18,13,0.003,0.019,0.5,0.036,12
2014,7,18,14,0.003,0.018,0.5,0.044,11
2014,7,18,15,0.003,0.02,0.6,0.047,15
2014,7,18,16,0.003,0.019,0.5,0.057,22
2014,7,18,17,0.002,0.019,0.5,0.069,10
2014,7,18,18,0.002,0.019,0.5,0.074,21
2014,7,18,19,0.003,0.02,0.5,0.066,19
2014,7,18,20,0.002,0.024,0.7,0.051,24
2014,7,18,21,0.002,0.025,0.6,0.047,22
2014,7,18,22,0.003,0.027,0.6,0.032,31
2014,7,18,23,0.003,0.027,0.6,0.013,24
2014,7,18,24,0.002,0.024,0.6,0.012,28
2014,7,19,1,0.003,0.021,0.5,0.015,32
2014,7,19,2,0.003,0.017,0.5,0.018,35
2014,7,19,3,0.003,0.017,0.6,0.015,31
2014,7,19,4,0.003,0.016,0.6,0.015,33
2014,7,19,5,0.003,0.015,0.5,0.017,34
2014,7,19,6,0.004,0.015,0.5,0.02,27
2014,7,19,7,0.003,0.017,0.6,0.019,32
2014,7,19,8,0.003,0.023,0.6,0.012,34
2014,7,19,9,0.003,0.023,0.6,0.013,36
2014,7,19,10,0.004,0.026,0.6,0.014,36
2014,7,19,11,0.004,0.026,0.6,0.019,39
2014,7,19,12,0.004,0.026,0.7,0.029,65
2014,7,19,13,0.003,0.024,0.7,0.041,64
2014,7,19,14,0.003,0.023,0.7,0.052,59
2014,7,19,15,0.003,0.025,0.7,0.053,64
2014,7,19,16,0.003,0.025,0.6,0.049,66
2014,7,19,17,0.003,0.02,0.6,0.055,50
2014,7,19,18,0.003,0.023,0.6,0.054,52
2014,7,19,19,0.003,0.025,0.7,0.04,52
2014,7,19,20,0.003,0.023,0.7,0.033,60
2014,7,19,21,0.003,0.023,0.7,0.029,55
2014,7,19,22,0.003,0.02,0.7,0.031,67
2014,7,19,23,0.003,0.022,0.6,0.026,54
2014,7,19,24,0.003,0.022,0.7,0.025,42
2014,7,20,1,0.002,0.03,0.7,0.01,41
2014,7,20,2,0.005,0.025,0.7,0.01,45
2014,7,20,3,0.005,0.017,0.6,0.021,47
2014,7,20,4,0.005,0.013,0.6,0.029,49
2014,7,20,5,0.005,0.012,0.6,0.029,45
2014,7,20,6,0.006,0.013,0.6,0.024,45
2014,7,20,7,0.005,0.014,0.6,0.018,61
2014,7,20,8,0.005,0.017,0.7,0.016,63
2014,7,20,9,0.006,0.014,0.7,0.026,57
2014,7,20,10,0.005,0.012,0.6,0.041,56
