사용월,버스노선번호,버스노선명,버스정류장명,승차인원,하차인원,작업일자
201512,407,407번(송파공영차고지~동대문),탑성마을,674,127,20160308
201512,407,407번(송파공영차고지~동대문),탑성마을,115,1204,20160308
201512,407,407번(송파공영차고지~동대문),안골마을,1992,950,20160308
201512,407,407번(송파공영차고지~동대문),안골마을,1180,2281,20160308
201512,407,407번(송파공영차고지~동대문),서울특별시어린이병원.강동-송파예비군,991,904,20160308
201512,407,407번(송파공영차고지~동대문),서울특별시어린이병원.강동-송파예비군,1485,1345,20160308
201512,407,407번(송파공영차고지~동대문),헌인릉.강남서초예비군훈련장,763,441,20160308
201512,407,407번(송파공영차고지~동대문),헌인릉.강남서초예비군훈련장,251,473,20160308
201512,407,407번(송파공영차고지~동대문),헌인농장,298,411,20160308
201512,407,407번(송파공영차고지~동대문),헌인마을.서울농업기술센타,682,504,20160308
201512,407,407번(송파공영차고지~동대문),헌인마을.서울농업기술센타,467,899,20160308
201512,407,407번(송파공영차고지~동대문),은곡마을.LH이편한세상,7125,904,20160308
201512,407,407번(송파공영차고지~동대문),시민의숲,828,3927,20160308
201512,407,407번(송파공영차고지~동대문),양재2동주민센터.양재꽃시장,7596,4858,20160308
201512,407,407번(송파공영차고지~동대문),AT센터.양재꽃시장,5886,5232,20160308
201512,407,407번(송파공영차고지~동대문),언남고교,3312,1188,20160308
201512,407,407번(송파공영차고지~동대문),한남5거리,2578,5182,20160308
201512,407,407번(송파공영차고지~동대문),순천향대학병원,8587,2501,20160308
201512,407,407번(송파공영차고지~동대문),서울중부기술교육원.블루스퀘어,1873,3278,20160308
201512,407,407번(송파공영차고지~동대문),서울시중부기술교육원.블루스퀘어,6483,4873,20160308
201512,407,407번(송파공영차고지~동대문),버티고개,3377,7160,20160308
201512,407,407번(송파공영차고지~동대문),버티고개,5858,2582,20160308
201512,407,407번(송파공영차고지~동대문),장충체육관앞,1887,3650,20160308
201512,407,407번(송파공영차고지~동대문),장충체육관앞,3019,2121,20160308
201512,407,407번(송파공영차고지~동대문),장충동.동국대입구,1411,3690,20160308
201512,407,407번(송파공영차고지~동대문),장충동.동국대입구,3595,1710,20160308
201512,407,407번(송파공영차고지~동대문),송도병원앞,1847,4662,20160308
201512,407,407번(송파공영차고지~동대문),약수역7번출구.약수동주민센터,4180,6536,20160308
201512,407,407번(송파공영차고지~동대문),약수역8번출구.신당사회복지관,10924,3606,20160308
201512,407,407번(송파공영차고지~동대문),광희동,7008,1023,20160308
201512,407,407번(송파공영차고지~동대문),종로6가.종로신진시장,4083,3171,20160308
201512,108,108번(양주 덕정~종로5가),종로6가,9101,2816,20160308
201512,108,108번(양주 덕정~종로5가),충신동,1205,2630,20160308
201512,108,108번(양주 덕정~종로5가),이화동(이화장),337,2094,20160308
201512,108,108번(양주 덕정~종로5가),현대그룹빌딩,585,3434,20160308
201512,108,108번(양주 덕정~종로5가),종로5가.효제동,1286,285,20160308
201512,108,108번(양주 덕정~종로5가),종로5가.효제초등학교,4291,427,20160308
201512,108,108번(양주 덕정~종로5가),광사동.넉바위,22,147,20160308
201512,108,108번(양주 덕정~종로5가),광사동.넉바위,47,25,20160308
201512,108,108번(양주 덕정~종로5가),광불사입구,11,1163,20160308
201512,108,108번(양주 덕정~종로5가),광불사입구,152,49,20160308
201512,108,108번(양주 덕정~종로5가),TS3차아파트,493,3785,20160308
201512,108,108번(양주 덕정~종로5가),TS3차아파트,1428,386,20160308
201512,108,108번(양주 덕정~종로5가),성우아파트.나래아파트,1054,3493,20160308
201512,108,108번(양주 덕정~종로5가),성우아파트.나래아파트,6735,1337,20160308
201512,108,108번(양주 덕정~종로5가),삼숭동,9,132,20160308
201512,108,108번(양주 덕정~종로5가),삼숭동,34,673,20160308
201512,108,108번(양주 덕정~종로5가),율정13단지.귀메골,1091,2197,20160308
201512,108,108번(양주 덕정~종로5가),율정13단지.귀메골,4386,606,20160308
201512,108,108번(양주 덕정~종로5가),기우리다리앞,170,1504,20160308
201512,108,108번(양주 덕정~종로5가),기우리다리앞,793,718,20160308
201512,108,108번(양주 덕정~종로5가),율정초등학교,4396,397,20160308
201512,108,108번(양주 덕정~종로5가),율정초등학교,727,2616,20160308
201512,108,108번(양주 덕정~종로5가),문화공원,457,227,20160308
201512,108,108번(양주 덕정~종로5가),문화공원,733,592,20160308
201512,108,108번(양주 덕정~종로5가),옥정고등학교,767,1275,20160308
201512,108,108번(양주 덕정~종로5가),옥정고등학교,282,961,20160308
201512,108,108번(양주 덕정~종로5가),세창아파트,1176,812,20160308
201512,108,108번(양주 덕정~종로5가),세창아파트,271,478,20160308
201512,108,108번(양주 덕정~종로5가),세창아파트입구,283,596,20160308
201512,108,108번(양주 덕정~종로5가),세창아파트입구,290,298,20160308
201512,108,108번(양주 덕정~종로5가),옥정3단지,92,133,20160308
201512,108,108번(양주 덕정~종로5가),융보아파트,665,363,20160308
201512,108,108번(양주 덕정~종로5가),서희아파트,0,80,20160308
201512,108,108번(양주 덕정~종로5가),서희아파트,113,10,20160308
201512,108,108번(양주 덕정~종로5가),충성아파트,0,98,20160308
201512,108,108번(양주 덕정~종로5가),충성아파트,72,3,20160308
201512,108,108번(양주 덕정~종로5가),경기북부보훈지청,1968,1161,20160308
201512,108,108번(양주 덕정~종로5가),수유(강북구청)역,6184,7843,20160308
201512,108,108번(양주 덕정~종로5가),도봉세무서.성북시장,2355,4029,20160308
201512,108,108번(양주 덕정~종로5가),미아역.신일중고,2549,3460,20160308
201512,108,108번(양주 덕정~종로5가),수유시장.성신여대미아캠퍼스앞,3309,3623,20160308
201512,108,108번(양주 덕정~종로5가),덕정주공6단지,696,86,20160308
201512,108,108번(양주 덕정~종로5가),덕정고등학교,293,2169,20160308
201512,108,108번(양주 덕정~종로5가),칠봉초등학교,213,458,20160308
201512,108,108번(양주 덕정~종로5가),도봉한신아파트,1816,2861,20160308
201512,108,108번(양주 덕정~종로5가),녹양교앞,159,187,20160308
201512,108,108번(양주 덕정~종로5가),양주시청.화원,195,1344,20160308
201512,108,108번(양주 덕정~종로5가),주공4단지,4291,1888,20160308
201512,108,108번(양주 덕정~종로5가),광사동.넉바위,88,293,20160308
201512,108,108번(양주 덕정~종로5가),로얄골프장,122,2223,20160308
201512,108,108번(양주 덕정~종로5가),공장앞,42,25,20160308
201512,108,108번(양주 덕정~종로5가),로얄골프장,55,22,20160308
201512,108,108번(양주 덕정~종로5가),광사동.넉바위,162,46,20160308
201512,108,108번(양주 덕정~종로5가),TS1.2차아파트,1367,1719,20160308
201512,108,108번(양주 덕정~종로5가),덕현초교.덕고개,2240,2426,20160308
201512,108,108번(양주 덕정~종로5가),고읍주공4단지.건강보험양주지사,4651,4131,20160308
201512,108,108번(양주 덕정~종로5가),동대문,5570,5320,20160308
201512,108,108번(양주 덕정~종로5가),미아사거리역,10234,6344,20160308
201512,108,108번(양주 덕정~종로5가),신도봉시장.도봉구청.방학북부역,2270,2465,20160308
201512,108,108번(양주 덕정~종로5가),공장앞,18,174,20160308
201512,108,108번(양주 덕정~종로5가),서재말,75,512,20160308
201512,108,108번(양주 덕정~종로5가),회암2동마을회관,184,520,20160308
201512,108,108번(양주 덕정~종로5가),부대앞,237,3576,20160308
201512,108,108번(양주 덕정~종로5가),풀무원입구,10,850,20160308
201512,108,108번(양주 덕정~종로5가),삼가대삼거리,309,1892,20160308
201512,108,108번(양주 덕정~종로5가),삼숭2통마을회관,188,578,20160308
201512,108,108번(양주 덕정~종로5가),장거리만송교,438,1376,20160308
201512,108,108번(양주 덕정~종로5가),주내파출소.주내교회,62,228,20160308
201512,108,108번(양주 덕정~종로5가),마전동,10,112,20160308
201512,108,108번(양주 덕정~종로5가),양주시청.화원,324,360,20160308
201512,108,108번(양주 덕정~종로5가),의정부역.흥선지하도,14648,10908,20160308
201512,108,108번(양주 덕정~종로5가),의정부3동주민센터입구,1644,3360,20160308
201512,108,108번(양주 덕정~종로5가),의정부교앞,1120,2785,20160308
201512,108,108번(양주 덕정~종로5가),호원중학교,656,2920,20160308
201512,108,108번(양주 덕정~종로5가),자동차검사소.한주아파트,516,928,20160308
201512,108,108번(양주 덕정~종로5가),병무청·안말입구,2824,3653,20160308
201512,108,108번(양주 덕정~종로5가),장수원.신한대학교,1775,3699,20160308
201512,108,108번(양주 덕정~종로5가),호원고교.호암초교,1488,2721,20160308
201512,108,108번(양주 덕정~종로5가),롯데.신도아파트,615,3524,20160308
201512,108,108번(양주 덕정~종로5가),서울북부지방법원.검찰청.도봉역성황당,1924,2283,20160308
201512,108,108번(양주 덕정~종로5가),도봉소방서.방학남부역,3045,5443,20160308
201512,108,108번(양주 덕정~종로5가),도봉보건소.북한산아이파크아파트,3291,4283,20160308
201512,108,108번(양주 덕정~종로5가),도봉구민회관,3088,4035,20160308
201512,108,108번(양주 덕정~종로5가),쌍문역,9693,4900,20160308
201512,108,108번(양주 덕정~종로5가),수유3동우체국,3115,2790,20160308
201512,108,108번(양주 덕정~종로5가),도봉소방서.방학남부역,6240,3225,20160308
201512,108,108번(양주 덕정~종로5가),의정부역.흥선지하도,9201,6820,20160308
201512,108,108번(양주 덕정~종로5가),주내파출소.주내교회,138,56,20160308
201512,108,108번(양주 덕정~종로5가),대방신도아파트,2311,344,20160308
201512,108,108번(양주 덕정~종로5가),장거리만송교,812,1103,20160308
201512,108,108번(양주 덕정~종로5가),삼숭2통마을회관,260,191,20160308
201512,108,108번(양주 덕정~종로5가),삼가대삼거리,1761,384,20160308
201512,108,108번(양주 덕정~종로5가),풀무원입구,38,198,20160308
201512,108,108번(양주 덕정~종로5가),65사단앞,2500,157,20160308
201512,108,108번(양주 덕정~종로5가),회암2동마을회관,258,113,20160308
201512,108,108번(양주 덕정~종로5가),서재말,110,120,20160308
201512,108,108번(양주 덕정~종로5가),덕정고등학교,680,1017,20160308
201512,108,108번(양주 덕정~종로5가),융보아파트,1908,1056,20160308
201512,108,108번(양주 덕정~종로5가),혜화동로터리,333,3390,20160308
201512,108,108번(양주 덕정~종로5가),수유시장.성신여대미아캠퍼스앞,4506,4328,20160308
201512,108,108번(양주 덕정~종로5가),미아역.신일중고,3556,3184,20160308
201512,108,108번(양주 덕정~종로5가),도봉세무서.성북시장,2413,2774,20160308
201512,108,108번(양주 덕정~종로5가),양주역,7755,4479,20160308
201512,108,108번(양주 덕정~종로5가),녹양역,1147,1312,20160308
201512,108,108번(양주 덕정~종로5가),주택앞.가재울교차로,1465,2126,20160308
201512,108,108번(양주 덕정~종로5가),녹양역,1777,898,20160308
201512,108,108번(양주 덕정~종로5가),양주역,6809,8395,20160308
201512,108,108번(양주 덕정~종로5가),덕정동차고지,773,121,20160308
201512,108,108번(양주 덕정~종로5가),미아사거리역,5943,7236,20160308
201512,108,108번(양주 덕정~종로5가),혜화역.동성중고(장면총리가옥),7524,787,20160308
201512,108,108번(양주 덕정~종로5가),혜화역.마로니에공원,5988,980,20160308
201512,108,108번(양주 덕정~종로5가),통신대(이화장),2509,792,20160308
201512,108,108번(양주 덕정~종로5가),미아리고개.미아리예술극장,3031,2425,20160308
201512,108,108번(양주 덕정~종로5가),돈암사거리.성신여대입구,9639,3775,20160308
201512,108,108번(양주 덕정~종로5가),돈암사거리.성신여대입구,2206,5515,20160308
201512,108,108번(양주 덕정~종로5가),미아리고개.미아리예술극장,2449,3600,20160308
